horizon,L,alpha,N,da_weight,da,qa,baseline_da,baseline_qa,da_improvement,qa_improvement,beats_both
30,4,0.2,5,0.5,92.81609195402298,93.27150396806113,72.16519861859877,92.79715970977787,20.650893335424215,0.4743442582832529,True
30,4,0.2,5,0.6,92.81609195402298,93.27150396806113,72.16519861859877,92.79715970977787,20.650893335424215,0.4743442582832529,True
30,4,0.2,5,0.7,92.81609195402298,93.27150396806113,72.16519861859877,92.79715970977787,20.650893335424215,0.4743442582832529,True
30,4,0.2,7,0.5,92.52873563218391,93.32835512232931,72.16519861859877,92.79715970977787,20.363537013585145,0.5311954125514404,True
30,4,0.2,7,0.6,92.81609195402298,93.2721517234723,72.16519861859877,92.79715970977787,20.650893335424215,0.47499201369443256,True
30,4,0.2,7,0.7,92.81609195402298,93.2721517234723,72.16519861859877,92.79715970977787,20.650893335424215,0.47499201369443256,True
30,4,0.2,10,0.5,93.96551724137932,93.273027651837,72.16519861859877,92.79715970977787,21.80031862278055,0.47586794205912497,True
30,4,0.2,10,0.6,93.96551724137932,93.273027651837,72.16519861859877,92.79715970977787,21.80031862278055,0.47586794205912497,True
30,4,0.2,10,0.7,93.96551724137932,93.273027651837,72.16519861859877,92.79715970977787,21.80031862278055,0.47586794205912497,True
30,4,0.3,5,0.5,92.81609195402298,93.27371616209217,72.16519861859877,92.79715970977787,20.650893335424215,0.47655645231429844,True
30,4,0.3,5,0.6,92.81609195402298,93.27371616209217,72.16519861859877,92.79715970977787,20.650893335424215,0.47655645231429844,True
30,4,0.3,5,0.7,92.81609195402298,93.27371616209217,72.16519861859877,92.79715970977787,20.650893335424215,0.47655645231429844,True
30,4,0.3,7,0.5,93.10344827586206,93.33087667925945,72.16519861859877,92.79715970977787,20.9382496572633,0.5337169694815742,True
30,4,0.3,7,0.6,93.10344827586206,93.27475716989692,72.16519861859877,92.79715970977787,20.9382496572633,0.4775974601190427,True
30,4,0.3,7,0.7,93.10344827586206,93.27475716989692,72.16519861859877,92.79715970977787,20.9382496572633,0.4775974601190427,True
30,4,0.3,10,0.5,93.67816091954023,93.27537943724744,72.16519861859877,92.79715970977787,21.512962300941467,0.47821972746956476,True
30,4,0.3,10,0.6,93.67816091954023,93.27537943724744,72.16519861859877,92.79715970977787,21.512962300941467,0.47821972746956476,True
30,4,0.3,10,0.7,93.67816091954023,93.27537943724744,72.16519861859877,92.79715970977787,21.512962300941467,0.47821972746956476,True
30,4,0.4,5,0.5,92.81609195402298,93.27615981641189,72.16519861859877,92.79715970977787,20.650893335424215,0.47900010663401815,True
30,4,0.4,5,0.6,92.81609195402298,93.27615981641189,72.16519861859877,92.79715970977787,20.650893335424215,0.47900010663401815,True
30,4,0.4,5,0.7,92.81609195402298,93.27615981641189,72.16519861859877,92.79715970977787,20.650893335424215,0.47900010663401815,True
30,4,0.4,7,0.5,93.10344827586206,93.33359315043157,72.16519861859877,92.79715970977787,20.9382496572633,0.5364334406536955,True
30,4,0.4,7,0.6,93.10344827586206,93.27760414642559,72.16519861859877,92.79715970977787,20.9382496572633,0.48044443664771563,True
30,4,0.4,7,0.7,93.10344827586206,93.27760414642559,72.16519861859877,92.79715970977787,20.9382496572633,0.48044443664771563,True
30,4,0.4,10,0.5,93.96551724137932,93.27797551249236,72.16519861859877,92.79715970977787,21.80031862278055,0.4808158027144884,True
30,4,0.4,10,0.6,93.96551724137932,93.27797551249236,72.16519861859877,92.79715970977787,21.80031862278055,0.4808158027144884,True
30,4,0.4,10,0.7,93.96551724137932,93.27797551249236,72.16519861859877,92.79715970977787,21.80031862278055,0.4808158027144884,True
30,6,0.2,5,0.5,91.95402298850574,93.25565003916225,72.16519861859877,92.79715970977787,19.788824369906976,0.4584903293843752,True
30,6,0.2,5,0.6,91.95402298850574,93.25565003916225,72.16519861859877,92.79715970977787,19.788824369906976,0.4584903293843752,True
30,6,0.2,5,0.7,91.95402298850574,93.25565003916225,72.16519861859877,92.79715970977787,19.788824369906976,0.4584903293843752,True
30,6,0.2,7,0.5,92.52873563218391,93.31221118489592,72.16519861859877,92.79715970977787,20.363537013585145,0.5150514751180424,True
30,6,0.2,7,0.6,92.81609195402298,93.25525774835359,72.16519861859877,92.79715970977787,20.650893335424215,0.45809803857571296,True
30,6,0.2,7,0.7,92.81609195402298,93.25525774835359,72.16519861859877,92.79715970977787,20.650893335424215,0.45809803857571296,True
30,6,0.2,10,0.5,93.10344827586206,93.25899295052137,72.16519861859877,92.79715970977787,20.9382496572633,0.46183324074350196,True
30,6,0.2,10,0.6,93.10344827586206,93.25899295052137,72.16519861859877,92.79715970977787,20.9382496572633,0.46183324074350196,True
30,6,0.2,10,0.7,93.10344827586206,93.25899295052137,72.16519861859877,92.79715970977787,20.9382496572633,0.46183324074350196,True
30,6,0.3,5,0.5,92.52873563218391,93.26191948323402,72.16519861859877,92.79715970977787,20.363537013585145,0.4647597734561515,True
30,6,0.3,5,0.6,92.52873563218391,93.26191948323402,72.16519861859877,92.79715970977787,20.363537013585145,0.4647597734561515,True
30,6,0.3,5,0.7,92.52873563218391,93.26191948323402,72.16519861859877,92.79715970977787,20.363537013585145,0.4647597734561515,True
30,6,0.3,7,0.5,92.81609195402298,93.31866359443161,72.16519861859877,92.79715970977787,20.650893335424215,0.5215038846537396,True
30,6,0.3,7,0.6,93.10344827586206,93.26197396022042,72.16519861859877,92.79715970977787,20.9382496572633,0.46481425044254365,True
30,6,0.3,7,0.7,93.10344827586206,93.26197396022042,72.16519861859877,92.79715970977787,20.9382496572633,0.46481425044254365,True
30,6,0.3,10,0.5,93.67816091954023,93.26445576983471,72.16519861859877,92.79715970977787,21.512962300941467,0.46729606005683877,True
30,6,0.3,10,0.6,93.67816091954023,93.26445576983471,72.16519861859877,92.79715970977787,21.512962300941467,0.46729606005683877,True
30,6,0.3,10,0.7,93.67816091954023,93.26445576983471,72.16519861859877,92.79715970977787,21.512962300941467,0.46729606005683877,True
30,6,0.4,5,0.5,92.81609195402298,93.26826314110745,72.16519861859877,92.79715970977787,20.650893335424215,0.4711034313295812,True
30,6,0.4,5,0.6,92.81609195402298,93.26826314110745,72.16519861859877,92.79715970977787,20.650893335424215,0.4711034313295812,True
30,6,0.4,5,0.7,92.81609195402298,93.26826314110745,72.16519861859877,92.79715970977787,20.650893335424215,0.4711034313295812,True
30,6,0.4,7,0.5,93.10344827586206,93.32518952188215,72.16519861859877,92.79715970977787,20.9382496572633,0.528029812104279,True
30,6,0.4,7,0.6,93.10344827586206,93.26880602877523,72.16519861859877,92.79715970977787,20.9382496572633,0.4716463189973581,True
30,6,0.4,7,0.7,93.10344827586206,93.26880602877523,72.16519861859877,92.79715970977787,20.9382496572633,0.4716463189973581,True
30,6,0.4,10,0.5,93.96551724137932,93.27023569366901,72.16519861859877,92.79715970977787,21.80031862278055,0.47307598389113537,True
30,6,0.4,10,0.6,93.96551724137932,93.27023569366901,72.16519861859877,92.79715970977787,21.80031862278055,0.47307598389113537,True
30,6,0.4,10,0.7,93.96551724137932,93.27023569366901,72.16519861859877,92.79715970977787,21.80031862278055,0.47307598389113537,True
30,8,0.2,5,0.5,91.66666666666666,93.24514197008753,72.16519861859877,92.79715970977787,19.501468048067892,0.44798226030965793,True
30,8,0.2,5,0.6,91.66666666666666,93.24514197008753,72.16519861859877,92.79715970977787,19.501468048067892,0.44798226030965793,True
30,8,0.2,5,0.7,91.66666666666666,93.24514197008753,72.16519861859877,92.79715970977787,19.501468048067892,0.44798226030965793,True
30,8,0.2,7,0.5,92.52873563218391,93.3025824043343,72.16519861859877,92.79715970977787,20.363537013585145,0.5054226945564295,True
30,8,0.2,7,0.6,93.10344827586206,93.24538089854133,72.16519861859877,92.79715970977787,20.9382496572633,0.44822118876345485,True
30,8,0.2,7,0.7,93.10344827586206,93.24538089854133,72.16519861859877,92.79715970977787,20.9382496572633,0.44822118876345485,True
30,8,0.2,10,0.5,93.10344827586206,93.25031843162921,72.16519861859877,92.79715970977787,20.9382496572633,0.453158721851338,True
30,8,0.2,10,0.6,93.10344827586206,93.25031843162921,72.16519861859877,92.79715970977787,20.9382496572633,0.453158721851338,True
30,8,0.2,10,0.7,93.10344827586206,93.25031843162921,72.16519861859877,92.79715970977787,20.9382496572633,0.453158721851338,True
30,8,0.3,5,0.5,92.24137931034483,93.25525512216451,72.16519861859877,92.79715970977787,20.07618069174606,0.45809541238664053,True
30,8,0.3,5,0.6,92.24137931034483,93.25525512216451,72.16519861859877,92.79715970977787,20.07618069174606,0.45809541238664053,True
30,8,0.3,5,0.7,92.24137931034483,93.25525512216451,72.16519861859877,92.79715970977787,20.07618069174606,0.45809541238664053,True
30,8,0.3,7,0.5,92.52873563218391,93.31249543287203,72.16519861859877,92.79715970977787,20.363537013585145,0.5153357230941538,True
30,8,0.3,7,0.6,93.10344827586206,93.2556207199337,72.16519861859877,92.79715970977787,20.9382496572633,0.45846101015582974,True
30,8,0.3,7,0.7,93.10344827586206,93.2556207199337,72.16519861859877,92.79715970977787,20.9382496572633,0.45846101015582974,True
30,8,0.3,10,0.5,93.39080459770115,93.25874797029729,72.16519861859877,92.79715970977787,21.225605979102383,0.46158826051942015,True
30,8,0.3,10,0.6,93.39080459770115,93.25874797029729,72.16519861859877,92.79715970977787,21.225605979102383,0.46158826051942015,True
30,8,0.3,10,0.7,93.39080459770115,93.25874797029729,72.16519861859877,92.79715970977787,21.225605979102383,0.46158826051942015,True
30,8,0.4,5,0.5,92.81609195402298,93.26473601456368,72.16519861859877,92.79715970977787,20.650893335424215,0.46757630478580836,True
30,8,0.4,5,0.6,92.81609195402298,93.26473601456368,72.16519861859877,92.79715970977787,20.650893335424215,0.46757630478580836,True
30,8,0.4,5,0.7,92.81609195402298,93.26473601456368,72.16519861859877,92.79715970977787,20.650893335424215,0.46757630478580836,True
30,8,0.4,7,0.5,93.39080459770115,93.32179961104681,72.16519861859877,92.79715970977787,21.225605979102383,0.5246399012689409,True
30,8,0.4,7,0.6,93.10344827586206,93.26535156790355,72.16519861859877,92.79715970977787,20.9382496572633,0.4681918581256781,True
30,8,0.4,7,0.7,93.10344827586206,93.26535156790355,72.16519861859877,92.79715970977787,20.9382496572633,0.4681918581256781,True
30,8,0.4,10,0.5,93.96551724137932,93.26707717213849,72.16519861859877,92.79715970977787,21.80031862278055,0.4699174623606126,True
30,8,0.4,10,0.6,93.96551724137932,93.26707717213849,72.16519861859877,92.79715970977787,21.80031862278055,0.4699174623606126,True
30,8,0.4,10,0.7,93.96551724137932,93.26707717213849,72.16519861859877,92.79715970977787,21.80031862278055,0.4699174623606126,True
60,4,0.2,5,0.5,86.80738786279683,88.9309531508117,59.31739056032775,89.08465465026029,27.489997302469078,-0.15370149944858724,False
60,4,0.2,5,0.6,86.80738786279683,88.9309531508117,59.31739056032775,89.08465465026029,27.489997302469078,-0.15370149944858724,False
60,4,0.2,5,0.7,83.11345646437994,88.68472078655024,59.31739056032775,89.08465465026029,23.796065904052185,-0.39993386371004647,False
60,4,0.2,7,0.5,87.33509234828496,88.82873153877362,59.31739056032775,89.08465465026029,28.017701787957208,-0.25592311148666624,False
60,4,0.2,7,0.6,87.33509234828496,88.82873153877362,59.31739056032775,89.08465465026029,28.017701787957208,-0.25592311148666624,False
60,4,0.2,7,0.7,88.65435356200527,88.68266418164247,59.31739056032775,89.08465465026029,29.336963001677518,-0.40199046861782506,False
60,4,0.2,10,0.5,87.0712401055409,88.77548900016082,59.31739056032775,89.08465465026029,27.753849545213143,-0.30916565009947305,False
60,4,0.2,10,0.6,87.0712401055409,88.77548900016082,59.31739056032775,89.08465465026029,27.753849545213143,-0.30916565009947305,False
60,4,0.2,10,0.7,87.0712401055409,88.77548900016082,59.31739056032775,89.08465465026029,27.753849545213143,-0.30916565009947305,False
60,4,0.3,5,0.5,86.80738786279683,88.93190535578817,59.31739056032775,89.08465465026029,27.489997302469078,-0.15274929447211605,False
60,4,0.3,5,0.6,86.80738786279683,88.93190535578817,59.31739056032775,89.08465465026029,27.489997302469078,-0.15274929447211605,False
60,4,0.3,5,0.7,83.11345646437994,88.68680688680463,59.31739056032775,89.08465465026029,23.796065904052185,-0.3978477634556583,False
60,4,0.3,7,0.5,87.33509234828496,88.83215714790572,59.31739056032775,89.08465465026029,28.017701787957208,-0.25249750235457213,False
60,4,0.3,7,0.6,87.33509234828496,88.83215714790572,59.31739056032775,89.08465465026029,28.017701787957208,-0.25249750235457213,False
60,4,0.3,7,0.7,88.65435356200527,88.68404928733155,59.31739056032775,89.08465465026029,29.336963001677518,-0.4006053629287436,False
60,4,0.3,10,0.5,87.0712401055409,88.77940194609249,59.31739056032775,89.08465465026029,27.753849545213143,-0.30525270416779904,False
60,4,0.3,10,0.6,87.0712401055409,88.77940194609249,59.31739056032775,89.08465465026029,27.753849545213143,-0.30525270416779904,False
60,4,0.3,10,0.7,87.0712401055409,88.77940194609249,59.31739056032775,89.08465465026029,27.753849545213143,-0.30525270416779904,False
60,4,0.4,5,0.5,86.54353562005277,88.9317577703345,59.31739056032775,89.08465465026029,27.226145059725013,-0.15289687992579104,False
60,4,0.4,5,0.6,86.54353562005277,88.9317577703345,59.31739056032775,89.08465465026029,27.226145059725013,-0.15289687992579104,False
60,4,0.4,5,0.7,82.84960422163589,88.68879310028281,59.31739056032775,89.08465465026029,23.532213661308134,-0.39586154997748224,False
60,4,0.4,7,0.5,87.0712401055409,88.83517798042261,59.31739056032775,89.08465465026029,27.753849545213143,-0.24947666983767647,False
60,4,0.4,7,0.6,87.0712401055409,88.83517798042261,59.31739056032775,89.08465465026029,27.753849545213143,-0.24947666983767647,False
60,4,0.4,7,0.7,88.91820580474933,88.68442533624426,59.31739056032775,89.08465465026029,29.600815244421582,-0.40022931401603046,False
60,4,0.4,10,0.5,87.0712401055409,88.7817880108687,59.31739056032775,89.08465465026029,27.753849545213143,-0.3028666393915955,False
60,4,0.4,10,0.6,87.0712401055409,88.7817880108687,59.31739056032775,89.08465465026029,27.753849545213143,-0.3028666393915955,False
60,4,0.4,10,0.7,87.0712401055409,88.7817880108687,59.31739056032775,89.08465465026029,27.753849545213143,-0.3028666393915955,False
60,6,0.2,5,0.5,86.80738786279683,88.9183784565818,59.31739056032775,89.08465465026029,27.489997302469078,-0.16627619367848467,False
60,6,0.2,5,0.6,86.80738786279683,88.9183784565818,59.31739056032775,89.08465465026029,27.489997302469078,-0.16627619367848467,False
60,6,0.2,5,0.7,83.64116094986808,88.6982071483423,59.31739056032775,89.08465465026029,24.32377038954033,-0.38644750191798494,False
60,6,0.2,7,0.5,86.80738786279683,88.81902684938959,59.31739056032775,89.08465465026029,27.489997302469078,-0.26562780087070337,False
60,6,0.2,7,0.6,86.80738786279683,88.81902684938959,59.31739056032775,89.08465465026029,27.489997302469078,-0.26562780087070337,False
60,6,0.2,7,0.7,88.65435356200527,88.6702074871075,59.31739056032775,89.08465465026029,29.336963001677518,-0.4144471631527864,False
60,6,0.2,10,0.5,86.54353562005277,88.76107201524505,59.31739056032775,89.08465465026029,27.226145059725013,-0.3235826350152422,False
60,6,0.2,10,0.6,86.54353562005277,88.76107201524505,59.31739056032775,89.08465465026029,27.226145059725013,-0.3235826350152422,False
60,6,0.2,10,0.7,86.54353562005277,88.76107201524505,59.31739056032775,89.08465465026029,27.226145059725013,-0.3235826350152422,False
60,6,0.3,5,0.5,86.80738786279683,88.92394627056714,59.31739056032775,89.08465465026029,27.489997302469078,-0.16070837969314766,False
60,6,0.3,5,0.6,86.80738786279683,88.92394627056714,59.31739056032775,89.08465465026029,27.489997302469078,-0.16070837969314766,False
60,6,0.3,5,0.7,84.1688654353562,88.69529489333232,59.31739056032775,89.08465465026029,24.851474875028444,-0.3893597569279734,False
60,6,0.3,7,0.5,87.59894459102902,88.82466517512822,59.31739056032775,89.08465465026029,28.281554030701272,-0.25998947513207327,False
60,6,0.3,7,0.6,87.59894459102902,88.82466517512822,59.31739056032775,89.08465465026029,28.281554030701272,-0.25998947513207327,False
60,6,0.3,7,0.7,89.18205804749341,88.67560992042944,59.31739056032775,89.08465465026029,29.86466748716566,-0.40904472983085327,False
60,6,0.3,10,0.5,86.54353562005277,88.769731984505,59.31739056032775,89.08465465026029,27.226145059725013,-0.31492266575529015,False
60,6,0.3,10,0.6,86.54353562005277,88.769731984505,59.31739056032775,89.08465465026029,27.226145059725013,-0.31492266575529015,False
60,6,0.3,10,0.7,86.54353562005277,88.769731984505,59.31739056032775,89.08465465026029,27.226145059725013,-0.31492266575529015,False
60,6,0.4,5,0.5,86.2796833773087,88.92791432136265,59.31739056032775,89.08465465026029,26.96229281698095,-0.15674032889764078,False
60,6,0.4,5,0.6,86.2796833773087,88.92791432136265,59.31739056032775,89.08465465026029,26.96229281698095,-0.15674032889764078,False
60,6,0.4,5,0.7,83.64116094986808,88.69346878962052,59.31739056032775,89.08465465026029,24.32377038954033,-0.3911858606397658,False
60,6,0.4,7,0.5,87.33509234828496,88.83046434702021,59.31739056032775,89.08465465026029,28.017701787957208,-0.25419030324007963,False
60,6,0.4,7,0.6,87.33509234828496,88.83046434702021,59.31739056032775,89.08465465026029,28.017701787957208,-0.25419030324007963,False
60,6,0.4,7,0.7,88.65435356200527,88.68009540029053,59.31739056032775,89.08465465026029,29.336963001677518,-0.4045592499697648,False
60,6,0.4,10,0.5,87.0712401055409,88.77697812119705,59.31739056032775,89.08465465026029,27.753849545213143,-0.3076765290632437,False
60,6,0.4,10,0.6,87.0712401055409,88.77697812119705,59.31739056032775,89.08465465026029,27.753849545213143,-0.3076765290632437,False
60,6,0.4,10,0.7,87.0712401055409,88.77697812119705,59.31739056032775,89.08465465026029,27.753849545213143,-0.3076765290632437,False
60,8,0.2,5,0.5,86.54353562005277,88.90451448472022,59.31739056032775,89.08465465026029,27.226145059725013,-0.18014016554006673,False
60,8,0.2,5,0.6,86.54353562005277,88.90451448472022,59.31739056032775,89.08465465026029,27.226145059725013,-0.18014016554006673,False
60,8,0.2,5,0.7,82.84960422163589,88.70811237201104,59.31739056032775,89.08465465026029,23.532213661308134,-0.37654227824924646,False
60,8,0.2,7,0.5,85.75197889182058,88.80788027394553,59.31739056032775,89.08465465026029,26.434588331492833,-0.2767743763147621,False
60,8,0.2,7,0.6,85.75197889182058,88.80788027394553,59.31739056032775,89.08465465026029,26.434588331492833,-0.2767743763147621,False
60,8,0.2,7,0.7,88.12664907651715,88.66449310148359,59.31739056032775,89.08465465026029,28.809258516189402,-0.4201615487767043,False
60,8,0.2,10,0.5,85.4881266490765,88.75033396606426,59.31739056032775,89.08465465026029,26.170736088748754,-0.33432068419602956,False
60,8,0.2,10,0.6,85.4881266490765,88.75033396606426,59.31739056032775,89.08465465026029,26.170736088748754,-0.33432068419602956,False
60,8,0.2,10,0.7,85.4881266490765,88.75033396606426,59.31739056032775,89.08465465026029,26.170736088748754,-0.33432068419602956,False
60,8,0.3,5,0.5,86.80738786279683,88.91708189467377,59.31739056032775,89.08465465026029,27.489997302469078,-0.1675727555865194,False
60,8,0.3,5,0.6,86.80738786279683,88.91708189467377,59.31739056032775,89.08465465026029,27.489997302469078,-0.1675727555865194,False
60,8,0.3,5,0.7,83.64116094986808,88.70354677592128,59.31739056032775,89.08465465026029,24.32377038954033,-0.3811078743390084,False
60,8,0.3,7,0.5,86.54353562005277,88.81795858495506,59.31739056032775,89.08465465026029,27.226145059725013,-0.2666960653052257,False
60,8,0.3,7,0.6,86.54353562005277,88.81795858495506,59.31739056032775,89.08465465026029,27.226145059725013,-0.2666960653052257,False
60,8,0.3,7,0.7,87.59894459102902,88.67206192382329,59.31739056032775,89.08465465026029,28.281554030701272,-0.41259272643699774,False
60,8,0.3,10,0.5,86.01583113456465,88.76300355466026,59.31739056032775,89.08465465026029,26.698440574236898,-0.321651095600032,False
60,8,0.3,10,0.6,86.01583113456465,88.76300355466026,59.31739056032775,89.08465465026029,26.698440574236898,-0.321651095600032,False
60,8,0.3,10,0.7,86.01583113456465,88.76300355466026,59.31739056032775,89.08465465026029,26.698440574236898,-0.321651095600032,False
60,8,0.4,5,0.5,86.2796833773087,88.92583772385329,59.31739056032775,89.08465465026029,26.96229281698095,-0.15881692640699896,False
60,8,0.4,5,0.6,86.2796833773087,88.92583772385329,59.31739056032775,89.08465465026029,26.96229281698095,-0.15881692640699896,False
60,8,0.4,5,0.7,83.11345646437994,88.69851096563539,59.31739056032775,89.08465465026029,23.796065904052185,-0.3861436846248978,False
60,8,0.4,7,0.5,86.80738786279683,88.82719054924263,59.31739056032775,89.08465465026029,27.489997302469078,-0.2574641010176606,False
60,8,0.4,7,0.6,86.80738786279683,88.82719054924263,59.31739056032775,89.08465465026029,27.489997302469078,-0.2574641010176606,False
60,8,0.4,7,0.7,88.65435356200527,88.67844909173779,59.31739056032775,89.08465465026029,29.336963001677518,-0.40620555852250106,False
60,8,0.4,10,0.5,86.80738786279683,88.77387617182126,59.31739056032775,89.08465465026029,27.489997302469078,-0.3107784784390333,False
60,8,0.4,10,0.6,86.80738786279683,88.77387617182126,59.31739056032775,89.08465465026029,27.489997302469078,-0.3107784784390333,False
60,8,0.4,10,0.7,86.80738786279683,88.77387617182126,59.31739056032775,89.08465465026029,27.489997302469078,-0.3107784784390333,False
